subjects,isSpeed,jitter,abs_error,R,rt
9,0,30,0.67326,-0.67326,0.9946
9,0,15,0.11707,0.11707,0.66373
9,0,30,0.69818,0.69818,0.58606
9,0,30,0.4639,-0.4639,0.92531
9,0,45,0.024052,-0.024052,0.92636
9,0,45,0.76784,0.76784,1.3582
9,0,45,0.42674,-0.42674,0.62063
9,0,45,0.79298,-0.79298,0.70249
9,0,15,0.6571,0.6571,0.69387
9,0,15,0.25082,0.25082,0.57072
9,0,30,0.011186,0.011186,1.2284
9,0,15,0.3045,0.3045,0.9036
9,0,15,0.30748,0.30748,0.59145
9,0,45,1.32124,1.32124,0.86018
9,0,30,0.032876,-0.032876,0.63495
9,0,15,0.58226,-0.58226,0.61081
9,0,45,0.692,0.692,0.78729
9,0,45,0.27544,-0.27544,2.1146
9,0,15,0.35574,-0.35574,0.85731
9,0,30,0.96984,-0.96984,0.84412
9,0,45,2.5096,2.5096,0.66154
9,0,30,0.039254,0.039254,0.60761
9,0,30,0.051624,0.051624,0.91071
9,0,15,0.57722,0.57722,0.59915
10,0,15,0.0140564,-0.0140564,0.95123
10,0,45,0.18777,-0.18777,1.2697
10,0,30,0.4493,-0.4493,1.7832
10,0,30,0.5479,0.5479,0.75787
10,0,15,0.040694,-0.040694,0.77353
10,0,30,0.05302,0.05302,0.7663
10,0,30,0.56508,0.56508,1.2544
10,0,30,0.4741,0.4741,1.0862
10,0,15,0.177342,-0.177342,0.78081
10,0,15,0.129984,-0.129984,1.0333
10,0,15,0.34406,0.34406,0.83565
10,0,45,0.41626,-0.41626,1.7458
10,0,30,0.150426,-0.150426,1.3295
10,0,30,0.83886,0.83886,0.85259
10,0,45,1.34228,1.34228,0.98628
10,0,30,1.57872,-1.57872,2.1956
10,0,15,0.077034,0.077034,1.022
10,0,15,0.114568,0.114568,0.7615
10,0,15,0.20022,-0.20022,0.7223
10,1,15,0.032354,-0.032354,0.58053
10,1,45,2.2822,-2.2822,0.61859
10,1,45,0.38368,-0.38368,0.53376
10,1,15,0.116542,0.116542,0.50624
10,1,30,0.67904,-0.67904,0.52318
10,1,15,0.113024,-0.113024,0.48458
10,1,45,0.90174,0.90174,0.5498
10,1,15,0.03109,0.03109,0.50425
10,1,45,0.401,-0.401,0.55436
10,1,45,2.8522,-2.8522,0.60743
10,1,30,0.091758,-0.091758,0.51508
10,1,45,0.62176,0.62176,0.47082
10,1,45,1.66958,1.66958,0.56955
10,1,30,0.27758,-0.27758,0.52736
10,1,15,0.085506,0.085506,0.4925
10,1,15,0.34574,-0.34574,0.46398
10,1,30,1.34538,1.34538,0.44339
10,1,45,2.0658,-2.0658,0.5215
10,1,15,0.124282,-0.124282,0.50587
10,1,30,0.681,-0.681,0.52317
10,1,30,0.2481,-0.2481,0.47465
10,1,30,0.34334,0.34334,0.5209
10,1,30,1.09308,-1.09308,0.46029
10,1,15,0.72118,-0.72118,0.47178
10,0,45,1.04806,1.04806,0.67985
10,0,15,0.46002,-0.46002,0.57308
10,0,45,0.194402,-0.194402,1.767
10,0,15,0.083666,-0.083666,1.0537
10,0,30,0.3152,0.3152,1.0591
10,0,15,0.40296,0.40296,0.80824
10,0,15,0.025694,-0.025694,0.77044
10,0,30,0.35044,-0.35044,1.6746
10,0,15,0.2876,-0.2876,0.69432
10,0,30,0.36366,0.36366,0.85674
10,0,15,0.109478,-0.109478,0.65476
10,0,45,0.53762,-0.53762,1.2338
10,0,30,0.26746,0.26746,0.94813
10,0,15,0.43714,-0.43714,1.283
10,0,30,0.76936,-0.76936,0.98539
10,0,45,0.42992,-0.42992,1.1896
10,0,30,1.18672,-1.18672,0.65664
10,0,30,0.12643,0.12643,0.77046
10,0,15,0.132992,-0.132992,0.60577
10,1,45,0.64834,0.64834,0.62302
10,1,15,0.76952,-0.76952,0.50915
10,1,45,0.37206,0.37206,0.54901
10,1,30,0.60712,-0.60712,0.52644
10,1,45,0.89516,-0.89516,0.51252
10,1,30,0.44738,0.44738,0.4753
10,1,15,0.34254,-0.34254,0.62979
10,1,30,0.57956,-0.57956,0.58991
10,1,30,0.12238,0.12238,0.55436
10,1,45,0.04403,-0.04403,0.57908
10,1,45,0.33108,0.33108,0.58898
10,1,45,0.5627,0.5627,0.56277
10,1,15,0.023718,-0.023718,0.51595
10,1,30,0.185242,0.185242,0.58374
10,1,30,0.53984,-0.53984,0.57357
10,1,15,0.143152,-0.143152,0.49101
10,1,15,0.68202,-0.68202,0.54339
10,1,15,0.5119,0.5119,0.48067
10,1,15,0.54556,0.54556,0.4616
10,1,45,1.82096,-1.82096,0.42748
10,1,30,0.0084502,-0.0084502,0.54237
10,1,30,0.8242,0.8242,0.54214
10,1,45,0.6465,0.6465,0.53323
10,1,15,0.18091,-0.18091,0.6324
10,1,15,0.077344,-0.077344,0.53296
10,1,15,0.077878,0.077878,0.60031
10,1,15,0.30974,-0.30974,0.51549
10,1,30,0.24348,0.24348,0.56566
10,1,45,0.4659,-0.4659,0.56645
10,1,45,1.86244,1.86244,0.44619
10,1,30,0.66766,-0.66766,0.54004
10,1,30,1.37666,1.37666,0.54216
10,1,30,1.01776,1.01776,0.66223
10,1,15,0.31402,-0.31402,0.60179
10,1,15,0.067404,0.067404,0.5525
10,1,30,0.97188,-0.97188,0.55933
10,1,30,0.99564,0.99564,0.58112
10,1,45,0.2606,-0.2606,0.50658
10,1,45,0.87146,0.87146,0.63106
10,1,45,0.67748,0.67748,0.57015
10,1,15,0.40896,-0.40896,0.49257
10,1,30,0.141782,0.141782,0.54047
10,1,15,0.79136,0.79136,0.55018
10,1,30,0.78756,0.78756,0.62296
10,1,15,0.0132214,0.0132214,0.58216
10,1,45,0.45812,-0.45812,0.82558
10,1,45,0.4072,-0.4072,0.57408
10,1,45,1.99896,-1.99896,0.63344
10,1,45,0.38916,-0.38916,0.5927
10,1,15,0.55824,0.55824,0.47326
10,1,15,0.25952,-0.25952,0.50724
10,1,15,0.32746,-0.32746,0.54305
10,1,45,0.099316,0.099316,0.54441
10,1,30,1.25856,1.25856,0.50535
10,1,45,1.63832,1.63832,0.5349
10,1,45,0.04301,-0.04301,0.53627
10,1,15,0.038308,0.038308,0.49536
10,1,45,1.86822,-1.86822,0.5813
10,1,30,1.24022,-1.24022,0.54098
10,1,45,1.11794,-1.11794,0.5274
10,1,30,0.054816,-0.054816,0.61922
10,1,30,0.52598,-0.52598,0.54903
10,1,15,0.142312,-0.142312,0.53616
10,1,30,1.1231,1.1231,0.68532
10,1,30,0.37946,0.37946,0.6258
10,1,15,0.1319,-0.1319,0.56522
10,1,15,0.44698,-0.44698,0.53278
10,1,30,0.61616,-0.61616,0.60818
10,1,45,0.19714,-0.19714,0.51213
10,1,30,0.156726,-0.156726,1.1504
10,1,15,0.036034,-0.036034,0.55416
10,1,45,1.64774,-1.64774,0.66234
10,1,30,0.194314,0.194314,0.58993
10,1,15,0.21112,-0.21112,0.52924
10,1,15,0.68504,-0.68504,0.47709
10,1,45,0.65078,0.65078,0.60215
10,1,30,0.56902,-0.56902,0.60525
10,1,30,0.45322,-0.45322,0.59469
10,1,45,0.144272,-0.144272,0.5193
10,1,45,0.034292,0.034292,0.56407
10,1,15,0.88258,-0.88258,0.57083
10,1,15,0.5578,0.5578,0.57856
10,1,30,0.29806,-0.29806,0.44235
10,1,45,0.025564,0.025564,0.62464
10,1,45,0.57606,-0.57606,0.57223
10,1,45,2.5094,2.5094,0.45901
10,1,30,1.14572,-1.14572,0.51693
10,1,30,0.082848,-0.082848,0.47362
10,1,45,2.3892,-2.3892,0.52982
10,1,15,0.186352,-0.186352,0.53826
10,1,15,0.0175504,-0.0175504,0.47599
10,1,45,0.38306,-0.38306,0.5405
10,1,30,0.41866,0.41866,0.5413
10,1,30,0.30548,-0.30548,0.51647
10,1,15,0.29416,-0.29416,0.4906
10,1,15,0.190386,-0.190386,0.48816
10,0,45,0.188316,-0.188316,0.53459
10,0,45,0.25032,0.25032,1.1893
10,0,30,0.116514,0.116514,0.75549
10,0,45,0.3221,-0.3221,1.3263
10,0,15,0.05579,0.05579,0.50602
10,0,15,0.039902,-0.039902,0.5708
10,0,15,0.282,-0.282,0.71821
10,0,15,0.062398,-0.062398,0.67147
10,0,30,0.182356,-0.182356,0.87418
10,0,15,0.50306,-0.50306,0.76371
10,0,30,0.19912,-0.19912,0.88679
10,0,30,0.49902,-0.49902,0.95296
10,0,15,0.17488,-0.17488,1.044
10,0,45,2.1054,-2.1054,0.97981
10,0,45,0.56256,-0.56256,0.88753
10,0,45,2.1612,-2.1612,1.0756
10,0,30,0.0138922,0.0138922,1.0621
10,0,30,0.11675,-0.11675,0.63226
10,0,30,0.009975,0.009975,0.76861
10,0,45,0.39108,-0.39108,0.6867
10,0,15,0.48918,0.48918,0.69108
10,0,15,0.139374,-0.139374,0.71901
10,0,30,0.7434,0.7434,0.93283
10,0,45,0.20748,-0.20748,0.80317
10,0,15,0.34792,-0.34792,0.94402
10,0,30,0.123484,0.123484,1.4078
10,0,15,0.107588,0.107588,1.1595
10,0,45,2.737,-2.737,0.86223
10,0,30,0.77392,-0.77392,0.88814
10,0,45,0.8597,-0.8597,0.9534
10,0,30,0.58534,0.58534,1.4006
10,0,30,0.0106978,-0.0106978,1.0285
10,0,15,0.36476,0.36476,0.73167
10,0,45,3.135,3.135,1.5137
10,0,30,0.2128,0.2128,0.95185
10,0,15,0.034856,-0.034856,0.85654
10,0,45,0.27766,-0.27766,0.85668
10,0,30,0.53492,-0.53492,0.85613
10,0,15,0.09423,-0.09423,0.90857
10,0,45,0.303,-0.303,0.87273
10,0,30,0.54486,-0.54486,0.76442
10,0,45,0.055574,0.055574,1.4605
10,0,15,0.0149012,0.0149012,1.2823
10,0,15,0.051792,0.051792,0.88635
10,0,30,0.4056,-0.4056,0.94711
10,0,45,0.81142,0.81142,2.2926
10,0,15,0.053826,-0.053826,0.86123
10,0,15,0.25298,-0.25298,0.83397
10,0,15,0.21558,-0.21558,0.75228
10,0,15,0.186974,0.186974,1.0695
10,0,30,0.3151,0.3151,0.79008
10,0,30,0.43458,-0.43458,0.97162
10,0,30,0.36308,-0.36308,0.76859
10,0,30,0.26182,-0.26182,0.80207
10,0,45,1.28804,-1.28804,0.89914
10,0,45,0.80742,0.80742,0.97823
10,0,30,1.72616,-1.72616,1.08
10,0,45,0.6307,-0.6307,0.87511
10,0,30,0.65114,-0.65114,0.86954
10,0,15,0.20412,0.20412,0.89169
10,0,30,0.160642,-0.160642,0.69111
10,0,15,0.25798,0.25798,0.91694
10,0,30,0.50708,-0.50708,1.743
10,0,15,0.27054,-0.27054,0.87233
10,0,45,1.97776,-1.97776,0.87912
10,0,15,0.150112,-0.150112,1.0529
10,0,15,0.130416,-0.130416,1.1579
10,0,45,0.026204,-0.026204,1.1569
10,0,15,0.11427,-0.11427,1.3326
10,0,45,0.9146,0.9146,2.0042
10,0,30,0.193474,-0.193474,1.395
10,0,30,0.8145,0.8145,1.2633
10,0,30,0.024382,0.024382,1.1507
10,0,45,0.26718,-0.26718,1.1023
10,0,30,0.141784,-0.141784,1.6492
10,0,15,0.057292,-0.057292,0.85352
10,0,30,0.2028,-0.2028,0.99301
10,0,15,0.51286,-0.51286,0.74334
10,0,45,0.43968,-0.43968,1.0225
10,0,30,0.38386,-0.38386,1.006
10,0,15,0.140708,-0.140708,0.78802
10,0,15,0.050092,-0.050092,1.3439
10,0,30,0.58692,0.58692,0.79343
10,0,30,1.22502,1.22502,1.1776
10,0,15,0.115466,0.115466,0.85133
10,0,15,0.47842,-0.47842,1.0675
10,0,15,0.071744,0.071744,0.82798
10,0,45,0.72388,-0.72388,1.5816
10,0,15,0.26532,-0.26532,0.99065
10,0,45,2.2302,2.2302,0.98112
10,0,15,0.13396,0.13396,0.77821
10,0,30,0.37216,-0.37216,2.4051
10,0,15,0.0193024,-0.0193024,0.8163
10,0,30,0.3469,-0.3469,0.95739
10,0,30,0.9817,0.9817,1.0052
10,0,15,0.2635,-0.2635,0.7696
10,0,45,0.67704,-0.67704,0.79805
10,0,45,2.2656,-2.2656,1.7489
10,0,30,0.3798,0.3798,1.2881
10,0,30,0.072612,-0.072612,2.2578
10,0,45,0.6326,0.6326,1.641
10,0,45,0.71064,-0.71064,1.0248
10,0,30,0.117292,0.117292,1.244
10,0,15,0.0106064,0.0106064,1.5567
10,0,45,0.042148,0.042148,2.1023
10,0,45,1.96602,1.96602,1.2337
10,0,15,0.45838,-0.45838,1.3614
10,0,15,0.31076,-0.31076,1.3185
10,0,30,0.51526,-0.51526,1.0218
10,0,15,0.080588,-0.080588,1.1409
10,0,30,0.83958,0.83958,0.92972
10,0,30,0.6273,0.6273,0.90452
10,0,30,0.26952,-0.26952,0.80262
10,0,45,1.00476,-1.00476,1.0517
10,0,15,0.106522,-0.106522,0.89314
10,0,45,1.46718,-1.46718,0.92056
10,0,30,0.29032,-0.29032,0.84803
10,0,45,1.42906,1.42906,1.7355
10,0,15,0.44746,0.44746,0.76829
10,0,15,0.69918,0.69918,0.75938
10,0,30,0.056614,0.056614,1.0744
10,0,45,1.47194,-1.47194,1.7105
10,0,30,0.67006,0.67006,0.77457
10,0,15,0.14256,-0.14256,0.80401
10,0,15,0.67488,-0.67488,0.69512
10,0,45,0.192814,0.192814,2.0225
10,0,45,0.093838,-0.093838,1.1059
10,0,30,0.56836,0.56836,0.83637
10,0,15,0.126542,0.126542,0.85237
10,0,45,1.27636,-1.27636,0.96305
10,0,15,0.133596,-0.133596,0.72089
10,0,30,0.22364,-0.22364,0.92036
10,0,15,0.188878,0.188878,0.74918
10,0,45,0.0126918,0.0126918,0.89424
10,0,15,0.155404,-0.155404,0.86512
10,0,15,0.28884,-0.28884,0.77521
10,0,30,1.37084,-1.37084,1.2237
10,0,30,0.19165,-0.19165,1.2051
10,0,45,0.24674,-0.24674,1.5204
10,0,15,0.119666,-0.119666,0.70722
10,0,15,0.41078,0.41078,1.0454
10,0,45,0.076876,-0.076876,1.9221
10,0,30,0.37618,-0.37618,0.88354
10,0,45,0.56202,0.56202,1.4719
10,0,30,0.33818,0.33818,1.5256
10,0,30,0.022284,0.022284,1.51
10,0,30,0.33574,-0.33574,1.9906
10,0,30,0.5889,0.5889,1.3897
10,0,15,0.23794,0.23794,1.302
10,0,15,0.124682,0.124682,0.86725
10,0,15,0.2817,0.2817,0.82256
10,0,15,0.0129002,-0.0129002,0.90904
10,0,30,0.065816,-0.065816,0.86646
10,0,45,0.50734,0.50734,1.8498
10,1,45,0.079956,0.079956,0.54368
10,1,15,0.21152,0.21152,0.5528
10,1,15,0.187808,0.187808,0.44729
10,1,45,1.44664,-1.44664,0.64903
10,1,30,0.33802,-0.33802,0.41047
10,1,15,0.009188,-0.009188,0.42476
10,1,45,0.87726,0.87726,0.48707
10,1,45,2.3066,-2.3066,0.46902
10,1,15,0.0192848,0.0192848,0.45008
10,1,30,0.27968,-0.27968,0.47892
10,1,45,1.28706,-1.28706,0.43413
10,1,30,0.80172,-0.80172,0.60525
10,1,30,0.09989,0.09989,0.65395
10,1,15,0.06207,0.06207,0.50614
10,1,30,0.56932,-0.56932,0.46836
10,1,30,0.72528,-0.72528,0.37817
10,1,45,0.132534,0.132534,0.39123
10,1,45,1.09194,-1.09194,0.63367
10,1,30,0.04768,0.04768,0.54118
10,1,15,0.3037,0.3037,0.59723
10,1,45,0.22092,0.22092,0.50279
10,1,15,0.046714,0.046714,0.45821
10,1,30,0.8044,0.8044,0.44163
10,1,15,0.72774,-0.72774,0.45517
10,1,15,0.125618,-0.125618,0.52859
10,1,15,0.105088,0.105088,0.51944
10,1,30,0.82298,-0.82298,0.50602
10,1,45,1.20122,1.20122,0.5013
10,1,15,0.2979,0.2979,0.42048
10,1,45,0.85846,0.85846,0.39927
10,1,30,1.47592,-1.47592,0.52586
10,1,15,0.3032,-0.3032,0.51523
10,1,15,0.2011,-0.2011,0.49632
10,1,45,0.06939,0.06939,0.5455
10,1,30,0.70474,-0.70474,0.42429
10,1,15,0.020018,0.020018,0.43886
10,1,30,2.7832,-2.7832,0.51389
10,1,15,0.115878,0.115878,0.56002
10,1,30,0.071154,-0.071154,0.5879
10,1,45,0.40576,0.40576,0.61555
10,1,30,0.38946,-0.38946,0.57798
10,1,15,0.40022,-0.40022,0.47956
10,1,30,0.39144,-0.39144,0.47334
10,1,45,0.118794,0.118794,0.48839
10,1,30,0.53328,0.53328,0.50714
10,1,45,0.35236,0.35236,0.50699
10,1,45,1.22756,1.22756,0.46353
10,1,45,1.74988,1.74988,0.48067
10,1,45,1.03668,1.03668,0.53759
10,1,45,2.4764,-2.4764,0.48832
10,1,30,0.38324,0.38324,0.55285
10,1,45,0.2901,-0.2901,0.44024
10,1,30,1.42518,-1.42518,0.45764
10,1,30,1.51774,1.51774,0.53643
10,1,30,0.55982,0.55982,0.47223
10,1,15,0.96994,0.96994,0.44636
10,1,45,1.83382,-1.83382,0.67693
10,1,45,1.85576,1.85576,0.57098
10,1,45,0.39814,-0.39814,0.63611
10,1,15,0.25022,-0.25022,0.66024
10,1,15,0.0044126,-0.0044126,0.49769
10,1,15,0.0043848,0.0043848,0.54384
10,1,30,0.48282,-0.48282,0.60822
10,1,30,0.30526,0.30526,0.56607
10,1,30,1.77464,-1.77464,0.68751
10,1,15,0.026088,0.026088,0.55958
10,1,30,0.41348,-0.41348,0.61802
10,1,15,0.2479,-0.2479,0.58056
10,1,45,0.174986,0.174986,1.1195
10,1,45,0.78118,0.78118,0.48695
10,1,15,0.24004,-0.24004,0.51673
10,1,15,0.78888,-0.78888,0.47889
10,0,45,0.1883,-0.1883,0.79443
10,0,15,0.63366,-0.63366,0.71661
10,0,30,0.04098,-0.04098,0.5183
10,0,45,0.092356,-0.092356,0.57309
10,0,30,0.62782,0.62782,0.9251
10,0,45,0.158292,0.158292,0.80726
10,0,45,0.48862,-0.48862,0.97337
10,0,30,0.133474,-0.133474,0.74025
10,0,15,0.17271,-0.17271,1.3706
10,0,45,0.22788,-0.22788,1.5827
10,0,30,0.152634,-0.152634,1.0374
10,0,45,2.4654,2.4654,0.79063
10,0,30,0.099712,-0.099712,1.1141
10,0,15,0.34268,-0.34268,1.1883
10,0,30,0.3271,0.3271,1.0976
10,0,30,0.63326,0.63326,1.6701
10,0,15,0.25284,-0.25284,0.77069
10,0,15,0.21548,-0.21548,0.87927
10,0,15,0.186944,0.186944,0.80491
10,0,15,0.123966,0.123966,0.84257
10,0,45,0.35842,-0.35842,0.69174
10,0,30,0.76188,0.76188,1.1217
10,0,15,0.3804,-0.3804,0.58692
10,0,45,2.1594,-2.1594,0.90428
10,1,30,0.053874,-0.053874,0.46562
10,1,15,0.42322,0.42322,0.44363
10,1,30,0.054572,-0.054572,0.3541
10,1,30,1.88788,1.88788,0.34201
10,1,15,0.73288,-0.73288,0.44254
10,1,15,0.7729,-0.7729,0.38907
10,1,30,1.40132,1.40132,0.4101
10,1,30,0.098998,-0.098998,0.47152
10,1,15,1.80522,-1.80522,0.36835
10,1,15,0.192366,0.192366,0.58914
10,1,45,1.97068,-1.97068,0.49595
10,1,15,0.26558,0.26558,0.47761
10,1,45,0.057254,0.057254,0.59051
10,1,15,0.30012,0.30012,0.58205
10,1,45,3.089,3.089,0.36214
10,1,15,0.055634,0.055634,0.53265
10,1,45,2.3734,-2.3734,0.53043
10,1,45,1.71144,1.71144,0.46826
10,1,30,0.19407,0.19407,0.56765
10,1,45,0.70568,0.70568,0.56381
10,1,30,0.61722,0.61722,0.54292
10,1,30,0.7267,-0.7267,0.67258
10,1,45,0.39504,-0.39504,0.53711
10,1,45,0.55118,-0.55118,0.72666
10,1,15,0.2409,0.2409,0.48958
10,1,30,0.61538,0.61538,0.3866
10,1,45,1.106,1.106,0.3875
10,1,15,0.61536,0.61536,0.43065
10,1,45,0.88352,-0.88352,0.44524
10,1,30,0.3987,0.3987,0.45464
10,1,30,2.7574,-2.7574,0.44211
10,1,45,0.9642,0.9642,0.48722
10,1,15,0.97268,-0.97268,0.47165
10,1,15,0.44378,-0.44378,0.44515
10,1,30,1.20512,1.20512,0.5822
10,1,30,0.45626,-0.45626,0.59019
10,1,15,0.57374,0.57374,0.59021
10,1,15,0.2406,-0.2406,0.52864
10,1,30,0.22448,-0.22448,0.5228
10,1,45,0.2849,0.2849,0.44725
10,1,45,2.4168,-2.4168,0.6107
10,1,30,0.9903,0.9903,0.74287
10,1,15,0.116002,0.116002,0.49906
10,1,45,0.46958,0.46958,0.51906
10,1,30,0.36546,0.36546,0.55007
10,1,15,0.24356,0.24356,0.52013
10,1,45,0.3512,-0.3512,0.59434
10,1,45,0.84394,-0.84394,0.58755
11,1,15,0.11701,0.11701,0.51486
11,1,15,0.0121596,0.0121596,0.40901
11,1,15,2.026,2.026,0.46335
11,1,45,2.7102,-2.7102,0.39853
11,1,45,2.2256,2.2256,0.41069
11,1,30,2.0644,2.0644,0.45687
11,1,15,0.38252,-0.38252,0.51001
11,1,15,0.31168,-0.31168,0.45748
11,1,45,0.5441,-0.5441,1.0023
11,1,30,1.96278,-1.96278,1.263
11,1,45,1.99892,-1.99892,1.1421
11,1,30,0.73398,-0.73398,0.59829
11,1,30,1.31678,1.31678,0.46815
11,1,45,0.02933,0.02933,0.35886
11,1,15,0.73908,0.73908,0.34607
11,1,45,0.083572,-0.083572,0.45859
11,1,30,0.87916,-0.87916,0.33598
11,1,15,2.7034,2.7034,0.4458
11,1,45,0.22058,-0.22058,0.35356
11,1,30,1.0953,1.0953,0.31998
11,1,15,2.2808,2.2808,0.43526
11,1,45,0.95084,-0.95084,0.51401
11,1,30,1.23972,1.23972,0.46491
11,1,30,1.09608,-1.09608,0.55457
11,0,45,0.227,0.227,0.62579
11,0,15,0.29536,0.29536,0.44556
11,0,30,0.89952,-0.89952,0.52428
11,0,30,0.2097,-0.2097,0.42845
11,0,30,0.120496,-0.120496,0.49296
11,0,30,0.72882,0.72882,0.47165
11,0,15,0.42498,-0.42498,0.47406
11,0,15,0.84442,0.84442,0.42799
11,0,45,0.047138,-0.047138,0.41801
11,0,30,1.57284,-1.57284,0.47797
11,0,45,1.28212,1.28212,0.44847
11,0,45,0.22334,-0.22334,0.4733
11,0,45,0.192114,0.192114,0.88703
11,0,15,0.199304,-0.199304,1.525
11,0,15,0.27082,0.27082,0.75305
11,0,15,0.113442,-0.113442,0.67704
11,0,15,0.53902,0.53902,0.92802
11,0,15,0.3491,-0.3491,0.89826
11,0,30,0.3049,-0.3049,0.57643
11,1,30,0.63184,-0.63184,0.55263
11,1,15,0.49838,0.49838,0.39384
11,1,30,0.75726,-0.75726,0.9742
11,1,45,2.0926,-2.0926,0.35296
11,1,45,2.2716,2.2716,0.56012
11,1,15,0.32772,0.32772,0.59602
11,1,45,0.180158,0.180158,0.43144
11,1,15,0.6147,-0.6147,0.93252
11,1,45,2.1126,2.1126,0.45769
11,1,45,0.160722,-0.160722,0.56527
11,1,15,0.20466,0.20466,0.48209
11,1,30,0.104064,0.104064,0.50846
11,1,15,0.74156,0.74156,0.51971
11,1,30,0.71296,-0.71296,0.51612
11,1,30,0.99264,0.99264,0.51523
11,1,15,0.43534,-0.43534,0.92765
11,1,45,0.8314,-0.8314,0.56705
11,1,15,0.84508,0.84508,0.50347
11,1,30,1.62786,1.62786,1.0171
11,1,45,0.85356,0.85356,0.54274
11,1,30,0.086274,0.086274,0.54219
11,1,30,0.0106404,0.0106404,0.53901
11,1,15,0.55128,-0.55128,0.50051
11,1,15,0.094244,0.094244,0.76169
11,1,30,1.31392,1.31392,0.63976
11,1,15,0.053388,0.053388,0.4869
11,1,30,0.11955,0.11955,0.47162
11,1,45,1.60102,-1.60102,0.31479
11,1,30,1.66398,1.66398,0.40242
11,1,30,1.85794,-1.85794,0.3738
11,1,45,1.65218,-1.65218,0.43518
11,1,30,1.82918,1.82918,0.38297
11,1,45,0.155348,0.155348,0.43393
11,1,30,1.79496,-1.79496,0.44961
11,1,45,2.262,-2.262,0.35941
11,1,15,0.97854,-0.97854,0.47053
11,1,45,1.32816,1.32816,0.51109
11,1,15,0.34156,-0.34156,0.41094
11,1,45,0.58394,-0.58394,0.48465
11,1,45,1.2284,1.2284,0.45914
11,1,15,0.56102,0.56102,0.43999
11,1,30,0.59166,0.59166,0.51714
11,1,15,0.128552,0.128552,0.46098
11,1,30,0.29888,0.29888,0.42469
11,1,45,1.44164,-1.44164,0.40293
11,1,15,0.5498,-0.5498,0.45964
11,1,15,0.8072,0.8072,0.42249
11,1,30,1.04322,-1.04322,0.5137
11,1,45,2.8794,-2.8794,0.30255
11,1,15,0.133858,-0.133858,0.25535
11,1,15,1.5939,1.5939,0.28797
11,1,15,0.7493,0.7493,0.36964
11,1,45,0.84002,0.84002,0.50448
11,1,15,0.24716,0.24716,0.4492
11,1,45,0.32306,-0.32306,0.4408
11,1,30,1.92346,-1.92346,0.41427
11,1,30,0.80642,0.80642,0.43715
11,1,15,0.49866,0.49866,0.41892
11,1,30,1.22894,1.22894,0.38939
11,1,45,2.6226,2.6226,0.47224
11,1,45,0.40062,0.40062,0.33774
11,1,30,0.7641,-0.7641,0.41945
11,1,30,1.26658,1.26658,0.39735
11,1,45,0.36686,0.36686,0.65646
11,1,45,0.27494,0.27494,0.59298
11,1,15,0.59966,0.59966,0.44739
11,1,30,3.0118,-3.0118,0.37925
11,1,45,1.82422,-1.82422,0.43306
11,1,30,0.0051758,-0.0051758,0.50596
11,1,15,0.88906,0.88906,0.47004
11,1,15,0.75856,-0.75856,0.54215
11,1,15,0.95584,-0.95584,0.59939
11,1,30,0.078254,0.078254,0.41011
11,1,30,0.55888,0.55888,0.51833
11,1,45,0.59536,0.59536,0.43782
11,1,30,0.7469,0.7469,0.50623
11,1,30,0.29112,0.29112,0.46008
11,1,45,0.46306,0.46306,0.50714
11,1,45,0.22812,-0.22812,0.73463
11,1,30,0.43632,0.43632,0.79687
11,1,45,0.8982,-0.8982,0.87858
11,1,45,1.1088,1.1088,1.1483
11,1,15,0.197844,-0.197844,0.58382
11,1,15,0.057436,-0.057436,0.72252
11,1,15,0.082356,-0.082356,0.80769
11,1,45,2.1714,-2.1714,0.87388
11,1,15,0.46998,-0.46998,0.57627
11,1,15,0.31818,-0.31818,1.4211
11,1,45,1.68594,-1.68594,0.89406
11,1,15,0.123356,0.123356,0.58901
11,1,30,0.29056,0.29056,1.1406
11,1,45,1.99364,-1.99364,0.81953
11,1,15,0.6907,0.6907,0.4985
11,1,30,0.47552,-0.47552,0.82461
11,0,45,1.9681,1.9681,0.57581
11,0,30,0.146018,-0.146018,0.89515
11,0,15,0.91228,-0.91228,0.58137
11,0,30,0.31266,0.31266,0.80183
11,0,15,0.033018,0.033018,0.50921
11,0,30,0.41666,0.41666,0.62708
11,0,45,0.069022,-0.069022,0.49754
11,0,15,0.31614,-0.31614,0.45673
11,0,15,0.24038,-0.24038,0.46474
11,0,45,2.4434,-2.4434,0.45818
11,0,30,0.43726,-0.43726,0.56402
11,0,30,0.95706,-0.95706,0.40206
11,0,45,0.4835,0.4835,1.1218
11,0,45,0.099856,-0.099856,0.61357
11,0,15,0.39548,-0.39548,0.47973
11,0,30,0.04151,-0.04151,0.50616
11,0,45,0.2599,0.2599,0.53569
11,0,30,0.47988,0.47988,0.45019
11,0,45,1.54942,-1.54942,0.72427
11,0,30,0.9598,-0.9598,0.44382
11,0,45,0.07488,-0.07488,0.71225
11,0,15,0.039662,0.039662,0.41177
11,0,15,0.24394,-0.24394,0.43598
11,0,15,0.064334,0.064334,0.51166
11,0,30,0.97072,0.97072,0.80118
11,0,30,0.21378,-0.21378,0.52627
11,0,45,0.24372,-0.24372,0.74133
11,0,30,0.46294,0.46294,0.56582
11,0,30,0.4814,0.4814,0.51662
11,0,30,1.04086,-1.04086,0.889
11,0,15,0.57948,-0.57948,0.49616
