subjects,block_number,trial_number,stim_mean,stim_sd,estimation,abs_estimation_error,rt,R
1,2,44,100,30,88.94122935835975,11.058770641640251,1.986,1.9958365196676273
1,2,45,100,20,79.8120123161694,20.1879876838306,1.643,1.7909773682906847
1,2,46,100,10,98.50633618011436,1.4936638198856256,2.02,2.210477014824955
1,2,47,40,4,48.65426022015916,8.65426022015916,1.698,1.0917990462392724
1,2,48,100,10,92.925691446972,7.074308553028004,1.303,2.0852476398539936
1,2,49,100,30,88.44919655624032,11.55080344375969,2.353,1.984795329407173
1,2,50,60,6,49.80247865767909,10.197521342320911,2.12,1.1175650077251935
1,2,51,60,12,55.72892117735962,4.271078822640376,4.069,1.2505540668805544
1,2,52,40,12,51.12740417400349,11.127404174003487,4.136,1.1472962667868962
1,2,53,40,8,44.95234417282437,4.952344172824368,2.616,1.0087282443927499
1,2,54,60,18,75.51439011212497,15.514390112124971,2.37,1.6945389515468965
1,2,55,60,12,77.53572288028941,17.5357228802894,2.576,1.739897552796366
1,2,56,80,16,73.87417483857753,6.125825161422455,2.854,1.6577326068777365
1,2,57,80,8,68.1862038031868,11.8137961968132,3.129,1.5300948353162005
1,2,58,40,8,47.40197458961276,7.401974589612763,2.253,1.0636978224026963
1,2,59,80,16,80.71520699919553,0.7152069991955443,2.353,1.8112450095832293
1,2,60,80,8,79.67521490355126,0.3247850964487213,3.103,1.7879076415298905
1,3,1,80,8,84.53753236861104,4.537532368611039,2.256,1.8970177902988412
1,3,2,100,10,94.41465296992686,5.5853470300731365,1.537,2.1186598582968
1,3,3,60,6,62.17845175367789,2.1784517536778902,5.103,1.395281194578156
1,3,4,60,12,76.35138744194478,16.35138744194478,2.837,1.713321127707155
1,3,5,60,6,65.76863064255616,5.768630642556161,2.68,1.47584462045225
1,3,6,80,16,77.425263161096,2.5747368389040015,2.32,1.737418842493969
1,3,7,100,20,77.63723383014914,22.362766169850858,2.869,1.7421754531844964
1,3,8,80,8,61.612212769678685,18.387787230321308,1.902,1.3825748214902414
1,3,9,60,6,52.31097095735549,7.689029042644505,3.295,1.1738554432984074
1,3,11,40,12,62.87373007555487,22.87373007555486,2.646,1.4108832036367915
1,3,12,40,4,60.53331028221497,20.533310282214966,3.753,1.3583643062862716
1,3,13,60,18,82.23600372175393,22.236003721753928,1.503,1.8453716082346072
1,3,14,40,12,76.96840115002706,36.968401150027056,3.312,1.727166882939123
1,3,15,80,8,89.2979471354528,9.2979471354528,1.686,2.003841247867059
1,3,16,100,10,95.435127764934,4.564872235065977,1.473,2.1415592591479995
1,3,17,80,16,88.55431208298013,8.55431208298013,3.087,1.9871541163113446
